x	y	clickSelects	xmin	xmax	ymin	ymax
-5	5	logFC=-5 -log10(p)=5	-5.125	-4.875	2.5	7.5
5.25	5	logFC=5.25 -log10(p)=5	5.125	5.375	2.5	7.5
-1.75	5	logFC=-1.75 -log10(p)=5	-1.875	-1.625	2.5	7.5
4.75	5	logFC=4.75 -log10(p)=5	4.625	4.875	2.5	7.5
-2.5	5	logFC=-2.5 -log10(p)=5	-2.625	-2.375	2.5	7.5
3.75	5	logFC=3.75 -log10(p)=5	3.625	3.875	2.5	7.5
-2	5	logFC=-2 -log10(p)=5	-2.125	-1.875	2.5	7.5
3.25	5	logFC=3.25 -log10(p)=5	3.125	3.375	2.5	7.5
-3	5	logFC=-3 -log10(p)=5	-3.125	-2.875	2.5	7.5
-1.5	5	logFC=-1.5 -log10(p)=5	-1.625	-1.375	2.5	7.5
1.75	5	logFC=1.75 -log10(p)=5	1.625	1.875	2.5	7.5
-3.25	5	logFC=-3.25 -log10(p)=5	-3.375	-3.125	2.5	7.5
2	5	logFC=2 -log10(p)=5	1.875	2.125	2.5	7.5
1.5	5	logFC=1.5 -log10(p)=5	1.375	1.625	2.5	7.5
1	5	logFC=1 -log10(p)=5	0.875	1.125	2.5	7.5
-2.75	5	logFC=-2.75 -log10(p)=5	-2.875	-2.625	2.5	7.5
2.25	5	logFC=2.25 -log10(p)=5	2.125	2.375	2.5	7.5
3	5	logFC=3 -log10(p)=5	2.875	3.125	2.5	7.5
-0.5	5	logFC=-0.5 -log10(p)=5	-0.625	-0.375	2.5	7.5
-5.25	5	logFC=-5.25 -log10(p)=5	-5.375	-5.125	2.5	7.5
1.25	5	logFC=1.25 -log10(p)=5	1.125	1.375	2.5	7.5
0.75	5	logFC=0.75 -log10(p)=5	0.625	0.875	2.5	7.5
-1	5	logFC=-1 -log10(p)=5	-1.125	-0.875	2.5	7.5
-1.25	5	logFC=-1.25 -log10(p)=5	-1.375	-1.125	2.5	7.5
2.5	5	logFC=2.5 -log10(p)=5	2.375	2.625	2.5	7.5
-0.75	5	logFC=-0.75 -log10(p)=5	-0.875	-0.625	2.5	7.5
0.5	5	logFC=0.5 -log10(p)=5	0.375	0.625	2.5	7.5
-3.75	5	logFC=-3.75 -log10(p)=5	-3.875	-3.625	2.5	7.5
-3.5	5	logFC=-3.5 -log10(p)=5	-3.625	-3.375	2.5	7.5
-5.75	5	logFC=-5.75 -log10(p)=5	-5.875	-5.625	2.5	7.5
3.5	5	logFC=3.5 -log10(p)=5	3.375	3.625	2.5	7.5
1.25	110	logFC=1.25 -log10(p)=110	1.125	1.375	107.5	112.5
1.25	100	logFC=1.25 -log10(p)=100	1.125	1.375	97.5	102.5
1.25	60	logFC=1.25 -log10(p)=60	1.125	1.375	57.5	62.5
1.25	45	logFC=1.25 -log10(p)=45	1.125	1.375	42.5	47.5
1	20	logFC=1 -log10(p)=20	0.875	1.125	17.5	22.5
1.5	30	logFC=1.5 -log10(p)=30	1.375	1.625	27.5	32.5
1.25	25	logFC=1.25 -log10(p)=25	1.125	1.375	22.5	27.5
1.25	20	logFC=1.25 -log10(p)=20	1.125	1.375	17.5	22.5
1.5	15	logFC=1.5 -log10(p)=15	1.375	1.625	12.5	17.5
1	10	logFC=1 -log10(p)=10	0.875	1.125	7.5	12.5
1.25	15	logFC=1.25 -log10(p)=15	1.125	1.375	12.5	17.5
1.25	10	logFC=1.25 -log10(p)=10	1.125	1.375	7.5	12.5
1.5	10	logFC=1.5 -log10(p)=10	1.375	1.625	7.5	12.5
2	15	logFC=2 -log10(p)=15	1.875	2.125	12.5	17.5
1.75	15	logFC=1.75 -log10(p)=15	1.625	1.875	12.5	17.5
1.75	10	logFC=1.75 -log10(p)=10	1.625	1.875	7.5	12.5
2.25	10	logFC=2.25 -log10(p)=10	2.125	2.375	7.5	12.5
2	20	logFC=2 -log10(p)=20	1.875	2.125	17.5	22.5
2	10	logFC=2 -log10(p)=10	1.875	2.125	7.5	12.5
1.25	95	logFC=1.25 -log10(p)=95	1.125	1.375	92.5	97.5
1.25	55	logFC=1.25 -log10(p)=55	1.125	1.375	52.5	57.5
1.25	30	logFC=1.25 -log10(p)=30	1.125	1.375	27.5	32.5
1	15	logFC=1 -log10(p)=15	0.875	1.125	12.5	17.5
4.25	5	logFC=4.25 -log10(p)=5	4.125	4.375	2.5	7.5
1.25	120	logFC=1.25 -log10(p)=120	1.125	1.375	117.5	122.5
1.25	75	logFC=1.25 -log10(p)=75	1.125	1.375	72.5	77.5
1.25	35	logFC=1.25 -log10(p)=35	1.125	1.375	32.5	37.5
1.5	45	logFC=1.5 -log10(p)=45	1.375	1.625	42.5	47.5
1.5	40	logFC=1.5 -log10(p)=40	1.375	1.625	37.5	42.5
1.5	25	logFC=1.5 -log10(p)=25	1.375	1.625	22.5	27.5
1.75	20	logFC=1.75 -log10(p)=20	1.625	1.875	17.5	22.5
1.25	115	logFC=1.25 -log10(p)=115	1.125	1.375	112.5	117.5
1.25	80	logFC=1.25 -log10(p)=80	1.125	1.375	77.5	82.5
1.25	50	logFC=1.25 -log10(p)=50	1.125	1.375	47.5	52.5
1.5	20	logFC=1.5 -log10(p)=20	1.375	1.625	17.5	22.5
2.25	20	logFC=2.25 -log10(p)=20	2.125	2.375	17.5	22.5
1.25	105	logFC=1.25 -log10(p)=105	1.125	1.375	102.5	107.5
1.25	40	logFC=1.25 -log10(p)=40	1.125	1.375	37.5	42.5
1.5	50	logFC=1.5 -log10(p)=50	1.375	1.625	47.5	52.5
1	30	logFC=1 -log10(p)=30	0.875	1.125	27.5	32.5
1.25	65	logFC=1.25 -log10(p)=65	1.125	1.375	62.5	67.5
1.25	85	logFC=1.25 -log10(p)=85	1.125	1.375	82.5	87.5
1.5	60	logFC=1.5 -log10(p)=60	1.375	1.625	57.5	62.5
2.25	15	logFC=2.25 -log10(p)=15	2.125	2.375	12.5	17.5
4.75	10	logFC=4.75 -log10(p)=10	4.625	4.875	7.5	12.5
0.75	10	logFC=0.75 -log10(p)=10	0.625	0.875	7.5	12.5
1.25	125	logFC=1.25 -log10(p)=125	1.125	1.375	122.5	127.5
1.25	90	logFC=1.25 -log10(p)=90	1.125	1.375	87.5	92.5
1.75	30	logFC=1.75 -log10(p)=30	1.625	1.875	27.5	32.5
1.75	25	logFC=1.75 -log10(p)=25	1.625	1.875	22.5	27.5
1.25	70	logFC=1.25 -log10(p)=70	1.125	1.375	67.5	72.5
2.5	10	logFC=2.5 -log10(p)=10	2.375	2.625	7.5	12.5
1.5	35	logFC=1.5 -log10(p)=35	1.375	1.625	32.5	37.5
1	25	logFC=1 -log10(p)=25	0.875	1.125	22.5	27.5
2.75	10	logFC=2.75 -log10(p)=10	2.625	2.875	7.5	12.5
1.5	80	logFC=1.5 -log10(p)=80	1.375	1.625	77.5	82.5
1.5	55	logFC=1.5 -log10(p)=55	1.375	1.625	52.5	57.5
2	25	logFC=2 -log10(p)=25	1.875	2.125	22.5	27.5
1.25	130	logFC=1.25 -log10(p)=130	1.125	1.375	127.5	132.5
2.5	15	logFC=2.5 -log10(p)=15	2.375	2.625	12.5	17.5
1	35	logFC=1 -log10(p)=35	0.875	1.125	32.5	37.5
1.75	35	logFC=1.75 -log10(p)=35	1.625	1.875	32.5	37.5
1	40	logFC=1 -log10(p)=40	0.875	1.125	37.5	42.5
1.5	70	logFC=1.5 -log10(p)=70	1.375	1.625	67.5	72.5
1.5	65	logFC=1.5 -log10(p)=65	1.375	1.625	62.5	67.5
-6	5	logFC=-6 -log10(p)=5	-6.125	-5.875	2.5	7.5
-0.25	5	logFC=-0.25 -log10(p)=5	-0.375	-0.125	2.5	7.5
-1	70	logFC=-1 -log10(p)=70	-1.125	-0.875	67.5	72.5
-1	50	logFC=-1 -log10(p)=50	-1.125	-0.875	47.5	52.5
-1	30	logFC=-1 -log10(p)=30	-1.125	-0.875	27.5	32.5
-1	25	logFC=-1 -log10(p)=25	-1.125	-0.875	22.5	27.5
-1	20	logFC=-1 -log10(p)=20	-1.125	-0.875	17.5	22.5
-1.25	30	logFC=-1.25 -log10(p)=30	-1.375	-1.125	27.5	32.5
-1	15	logFC=-1 -log10(p)=15	-1.125	-0.875	12.5	17.5
-1.25	20	logFC=-1.25 -log10(p)=20	-1.375	-1.125	17.5	22.5
-1.25	15	logFC=-1.25 -log10(p)=15	-1.375	-1.125	12.5	17.5
-1	10	logFC=-1 -log10(p)=10	-1.125	-0.875	7.5	12.5
-1.5	10	logFC=-1.5 -log10(p)=10	-1.625	-1.375	7.5	12.5
-1.25	10	logFC=-1.25 -log10(p)=10	-1.375	-1.125	7.5	12.5
-1.75	10	logFC=-1.75 -log10(p)=10	-1.875	-1.625	7.5	12.5
-1	45	logFC=-1 -log10(p)=45	-1.125	-0.875	42.5	47.5
-1	35	logFC=-1 -log10(p)=35	-1.125	-0.875	32.5	37.5
-1	40	logFC=-1 -log10(p)=40	-1.125	-0.875	37.5	42.5
-1.25	50	logFC=-1.25 -log10(p)=50	-1.375	-1.125	47.5	52.5
-1.25	35	logFC=-1.25 -log10(p)=35	-1.375	-1.125	32.5	37.5
-1.5	15	logFC=-1.5 -log10(p)=15	-1.625	-1.375	12.5	17.5
-2.25	10	logFC=-2.25 -log10(p)=10	-2.375	-2.125	7.5	12.5
-2	10	logFC=-2 -log10(p)=10	-2.125	-1.875	7.5	12.5
-1	75	logFC=-1 -log10(p)=75	-1.125	-0.875	72.5	77.5
-1	60	logFC=-1 -log10(p)=60	-1.125	-0.875	57.5	62.5
-1.25	55	logFC=-1.25 -log10(p)=55	-1.375	-1.125	52.5	57.5
-0.75	15	logFC=-0.75 -log10(p)=15	-0.875	-0.625	12.5	17.5
-1.5	20	logFC=-1.5 -log10(p)=20	-1.625	-1.375	17.5	22.5
-0.75	10	logFC=-0.75 -log10(p)=10	-0.875	-0.625	7.5	12.5
-2	15	logFC=-2 -log10(p)=15	-2.125	-1.875	12.5	17.5
-1	55	logFC=-1 -log10(p)=55	-1.125	-0.875	52.5	57.5
-1	80	logFC=-1 -log10(p)=80	-1.125	-0.875	77.5	82.5
-1.25	25	logFC=-1.25 -log10(p)=25	-1.375	-1.125	22.5	27.5
-2.75	10	logFC=-2.75 -log10(p)=10	-2.875	-2.625	7.5	12.5
-1.25	40	logFC=-1.25 -log10(p)=40	-1.375	-1.125	37.5	42.5
-1	65	logFC=-1 -log10(p)=65	-1.125	-0.875	62.5	67.5
-1	85	logFC=-1 -log10(p)=85	-1.125	-0.875	82.5	87.5
-1.75	15	logFC=-1.75 -log10(p)=15	-1.875	-1.625	12.5	17.5
-1.25	45	logFC=-1.25 -log10(p)=45	-1.375	-1.125	42.5	47.5
-4	5	logFC=-4 -log10(p)=5	-4.125	-3.875	2.5	7.5
-1.25	70	logFC=-1.25 -log10(p)=70	-1.375	-1.125	67.5	72.5
-1.5	35	logFC=-1.5 -log10(p)=35	-1.625	-1.375	32.5	37.5
-6.75	10	logFC=-6.75 -log10(p)=10	-6.875	-6.625	7.5	12.5
-1.25	65	logFC=-1.25 -log10(p)=65	-1.375	-1.125	62.5	67.5
-4.25	5	logFC=-4.25 -log10(p)=5	-4.375	-4.125	2.5	7.5
-1.5	25	logFC=-1.5 -log10(p)=25	-1.625	-1.375	22.5	27.5
-0.75	20	logFC=-0.75 -log10(p)=20	-0.875	-0.625	17.5	22.5
-1.75	20	logFC=-1.75 -log10(p)=20	-1.875	-1.625	17.5	22.5
-2.25	15	logFC=-2.25 -log10(p)=15	-2.375	-2.125	12.5	17.5
-0.75	25	logFC=-0.75 -log10(p)=25	-0.875	-0.625	22.5	27.5
-1.5	30	logFC=-1.5 -log10(p)=30	-1.625	-1.375	27.5	32.5
-1.25	80	logFC=-1.25 -log10(p)=80	-1.375	-1.125	77.5	82.5
